CH1,CH2,CH3
1.782991202,75.75720573,-0.145650049
1.706744868,75.56182931,-0.180351906
1.639296188,76.09911446,-0.195503421
1.581622678,79.22513713,-0.190615836
1.53372434,86.55175277,-0.15542522
1.494623656,97.93242907,-0.090420332
1.463343109,110.534208,-0.025415445
1.438905181,121.1333786,0.024437928
1.418377322,128.4111501,0.079667644
1.399804497,133.1978724,0.11485826
1.382209189,136.1773627,0.134897361
1.369501466,137.7892182,0.149560117
1.357771261,138.1311269,0.169599218
1.343108504,137.4961535,0.184750733
1.325513196,136.1773627,0.199902248
1.306940371,134.3701309,0.209677419
1.286412512,132.074458,0.214565005
1.265884653,129.4857204,0.214565005
1.246334311,126.945827,0.214565005
1.228739003,124.5036218,0.219941349
1.212121212,122.3056371,0.22971652
1.196480938,120.1076524,0.224828935
1.183773216,117.4700708,0.244868035
1.173020528,114.1975158,0.274682307
1.168132942,110.1922992,0.300097752
1.165200391,105.7963299,0.325024438
1.161290323,101.4492046,0.359726295
1.154447703,97.29745571,0.38514174
1.143695015,93.97605662,0.390029326
1.130009775,91.63153962,0.329912023
1.112414467,90.21506059,0.264907136
1.094819159,89.62893134,0.219941349
1.083088954,89.48239903,0.209677419
1.090909091,89.48239903,0.209677419
1.130009775,89.43355492,0.214565005
1.211143695,89.23817851,0.209677419
1.315738025,88.99395798,0.244868035
1.448680352,88.60320515,0.585043988
1.630498534,88.16360821,1.210654936
1.840664712,87.82169948,1.385630499
2.056695992,87.62632306,0.710166178
2.256109482,87.47979075,0.195014663
2.42228739,87.23557023,0.089931574
2.546432063,86.79597329,0.10459433
2.629521017,86.16099994,0.129521017
2.677419355,85.37949427,0.149560117
2.69599218,84.5491445,0.159824047
2.694037146,83.71879472,0.164711632
2.676441838,82.74191264,0.169599218
2.651026393,81.66734234,0.174975562
2.618768328,80.69046026,0.179863148
2.579667644,80.10433101,0.184750733
2.531769306,80.0554869,0.184750733
2.475073314,80.44623974,0.189638319
2.409579668,80.78814847,0.195014663
2.333333333,80.93468078,0.189638319
2.246334311,80.54392795,0.184750733
2.151515152,79.76242228,0.169599218
2.049853372,78.59016377,0.149560117
1.944281525,77.46674938,0.119745846
1.839687195,76.68524371,0.079667644
1.750733138,76.09911446,0.039589443
1.673509286,76.00142625,0.004398827
1.596285435,76.48986729,-0.020527859
1.525904203,78.78554019,-0.025415445
1.46627566,84.74452091,0.004398827
1.418377322,94.8552505,0.054740958
1.380254154,107.1639648,0.119745846
1.349951124,118.2515764,0.184750733
1.326490714,126.0666331,0.234604106
1.307917889,131.0975759,0.274682307
1.291300098,134.418975,0.300097752
1.274682307,136.4704273,0.319648094
1.258064516,137.4473094,0.339687195
1.244379277,137.3007771,0.345063539
1.231671554,136.5681155,0.349951124
1.214076246,135.3470129,0.349951124
1.193548387,133.9305339,0.35483871
1.170087977,132.1721462,0.359726295
1.142717498,130.218382,0.359726295
1.113391984,127.9715532,0.35483871
1.083088954,125.4805039,0.35483871
1.051808407,122.5987017,0.35483871
1.022482893,119.4726791,0.35483871
0.994134897,116.1024359,0.365102639
0.968719453,112.5368162,0.390029326
0.952101662,108.7269761,0.410068426
0.940371457,104.7217596,0.434995112
0.926686217,100.8630753,0.470185728
0.911045943,97.54167623,0.490224829
0.892473118,94.9040946,0.495112414
0.869990225,92.99917453,0.439882698
0.84457478,91.53385141,0.365102639
0.823069404,90.41043701,0.309872923
0.81427175,89.72661955,0.289833822
0.830889541,89.38471082,0.289833822
0.886608016,89.04280209,0.289833822
0.990224829,88.84742567,0.280058651
1.117302053,88.74973746,0.300097752
1.270772239,88.55436105,0.589931574
1.470185728,88.31014052,1.265395894
1.690127077,88.11476411,1.500977517
1.908113392,87.96823179,0.990224829
2.103616813,87.82169948,0.325024438
2.264907136,87.43094665,0.119745846
2.386119257,86.69828508,0.11485826
2.469208211,85.67255889,0.134897361
2.519061584,84.74452091,0.149560117
2.543499511,84.01185935,0.159824047
2.548387097,83.37688599,0.169599218
2.538611926,82.83960085,0.174975562
2.518084066,82.49769212,0.184750733
2.48973607,82.10693928,0.189638319
2.45259042,81.71618645,0.195014663
2.406647116,81.1789013,0.195014663
2.349951124,80.59277205,0.195014663
2.282502444,80.0066428,0.195014663
2.203323558,79.37166944,0.189638319
2.113391984,78.8832284,0.184750733
2.015640274,78.49247557,0.169599218
1.913000978,78.10172273,0.144672532
1.809384164,77.66212579,0.11485826
1.708699902,77.22252885,0.069892473
1.624633431,76.78293192,0.024437928
1.552297165,76.34333498,-0.015151515
1.478983382,76.48986729,-0.045454545
1.410557185,78.68785198,-0.055229717
1.350928641,84.74452091,-0.035190616
1.300097752,95.09947102,0.014662757
1.257086999,107.5547176,0.08455523
1.221896383,118.6911734,0.149560117
1.19257087,126.8481388,0.204789834
1.168132942,132.3675226,0.254643206
1.147605083,136.2262068,0.284946237
1.130009775,138.8149443,0.304985337
1.112414467,140.0360469,0.319648094
1.099706745,140.1337352,0.325024438
1.086999022,139.3522295,0.329912023
1.069403715,138.2288151,0.329912023
1.047898338,136.8611802,0.329912023
1.025415445,135.2004806,0.325024438
1.001955034,133.2467165,0.325024438
0.979472141,130.9998877,0.325024438
0.958944282,128.4111501,0.319648094
0.943304008,125.5781921,0.319648094
0.931573803,122.3056371,0.319648094
0.922776149,118.7888616,0.329912023
0.914956012,115.1743979,0.35483871
0.91202346,111.5599342,0.369990225
0.911045943,107.8477822,0.394916911
0.906158358,104.1356303,0.430107527
0.896383187,100.4723225,0.450146628
0.880742913,97.34629981,0.430107527
2.631476051,81.37427772,0.154936461
2.596285435,80.88583668,0.149560117
2.530791789,80.25086332,0.139784946
2.446725318,79.46935765,0.124633431
2.351906158,78.73669609,0.099706745
2.252199413,78.24825504,0.059628543
2.152492669,78.05287863,0.014662757
2.055718475,78.00403452,-0.035190616
1.975562072,78.00403452,-0.075268817
1.909090909,78.54131967,-0.105571848
1.845552297,81.47196593,-0.110459433
1.787878788,88.50551694,-0.085532747
1.738025415,99.25121988,-0.03030303
1.695014663,111.2180254,0.034701857
1.65884653,121.3775991,0.094819159
1.6285435,128.362306,0.149560117
1.602150538,132.9536518,0.189638319
1.578690127,135.8842981,0.214565005
1.557184751,137.8869064,0.22971652
1.535679374,139.0103208,0.23998045
1.518084066,139.1568531,0.249755621
1.501466276,138.7661002,0.254643206
1.478983382,138.0334387,0.254643206
1.453567937,137.4961535,0.249755621
1.424242424,136.8611802,0.249755621
1.392961877,135.5423894,0.23998045
1.359726295,133.2467165,0.22971652
1.323558162,130.0718497,0.219941349
1.285434995,126.5062301,0.219941349
1.244379277,122.6963899,0.224828935
1.200391007,118.6911734,0.23998045
1.154447703,114.4905804,0.26001955
1.108504399,110.4853639,0.280058651
1.071358749,106.8709001,0.300097752
1.038123167,103.2564364,0.325024438
0.998044966,99.4954404,0.329912023
0.955034213,95.88097669,0.284946237
0.910068426,92.80379812,0.219941349
0.868035191,90.55696932,0.154936461
0.833822092,89.09164619,0.119745846
0.817204301,88.40782873,0.109481916
0.831867058,88.35898463,0.109481916
0.889540567,88.79858157,0.10459433
0.996089932,89.28702261,0.10459433
1.149560117,89.38471082,0.274682307
1.311827957,88.94511388,0.835288368
1.481915934,88.26129642,1.28054741
1.677419355,87.47979075,0.89540567
1.870967742,86.74712919,0.204789834
2.043010753,85.96562352,-0.045454545
2.182795699,85.37949427,-0.050342131
2.287390029,84.93989733,-0.01026393
2.360703812,84.5491445,0.009775171
2.410557185,84.10954756,0.019550342
2.442815249,83.66995062,0.019550342
2.462365591,83.18150958,0.034701857
2.471163245,82.54653622,0.039589443
2.469208211,81.66734234,0.044477028
2.458455523,80.88583668,0.049853372
2.43597263,80.0554869,0.054740958
2.399804497,79.42051355,0.059628543
2.350928641,78.9320725,0.064516129
2.287390029,78.54131967,0.064516129
2.212121212,78.19941094,0.059628543
2.127077224,77.66212579,0.044477028
2.034213099,77.02715244,0.029814272
1.936461388,76.44102319,0.009775171
1.834799609,75.90373804,-0.025415445
1.73313783,75.56182931,-0.070381232
1.634408602,75.36645289,-0.115347019
1.554252199,75.415297,-0.15542522
1.487781036,76.53871139,-0.16568915
1.42228739,80.29970742,-0.15542522
1.363636364,88.31014052,-0.120234604
1.313782991,100.1304138,-0.060606061
1.27370479,112.7810368,0.004398827
1.242424242,123.1359869,0.054740958
1.217986315,130.1206938,0.099706745
1.197458456,134.5166632,0.134897361
1.179863148,137.2030889,0.149560117
1.164222874,138.6195679,0.169599218
1.147605083,139.0103208,0.184750733
1.130987292,138.4730356,0.189638319
1.119257087,137.3496212,0.184750733
1.110459433,135.7866099,0.195014663
1.098729228,134.1259103,0.199902248
1.086021505,132.2209903,0.195014663
1.073313783,130.1206938,0.195014663
1.061583578,127.6784886,0.195014663
1.05083089,124.9920628,0.195014663
1.042033236,122.1591048,0.199902248
1.034213099,119.1307703,0.224828935
1.028347996,115.7605271,0.249755621
1.023460411,112.0483752,0.269794721
1.018572825,108.0920028,0.304985337
1.017595308,104.0379421,0.334799609
1.017595308,100.1304138,0.339687195
1.011730205,96.61363825,0.304985337
1.000977517,93.97605662,0.23998045
0.984359726,92.16882476,0.179863148
0.965786901,90.99656626,0.159824047
0.951124145,90.16621649,0.159824047
0.954056696,89.67777544,0.164711632
0.988269795,89.28702261,0.169599218
1.06744868,89.09164619,0.164711632
1.200391007,88.99395798,0.35483871
1.386119257,88.84742567,0.920332356
1.613880743,88.70089336,1.335777126
1.831867058,88.40782873,0.925219941
2.039100684,88.16360821,0.269794721
2.26001955,87.82169948,0.044477028
2.465298143,87.28441433,0.039589443
2.637341153,86.74712919,0.079667644
2.77028348,86.16099994,0.094819159
2.865102639,85.62371479,0.109481916
2.9257087,84.98874143,0.124633431
2.958944282,84.30492397,0.134897361
2.970674487,83.57226241,0.144672532
2.966764418,82.98613316,0.154936461
2.94916911,82.59538032,0.164711632
2.920821114,82.44884801,0.169599218
2.883675464,82.3023157,0.174975562
2.835777126,82.00925107,0.184750733
2.776148583,81.42312182,0.184750733
2.704789834,80.59277205,0.179863148
2.622678397,79.81126638,0.169599218
2.528836755,79.17629303,0.149560117
2.427174976,78.73669609,0.119745846
2.321603128,78.44363146,0.079667644
2.215053763,78.10172273,0.034701857
2.112414467,77.66212579,-0.01026393
2.018572825,77.56443758,-0.04056696
1.935483871,78.68785198,-0.050342131
1.870967742,82.98613316,-0.04056696
1.82111437,91.97344834,-0.000488759
1.7771261,104.3798508,0.069892473
1.739002933,116.5420328,0.134897361
1.706744868,125.7247244,0.189638319
1.679374389,131.6837051,0.234604106
1.656891496,135.6400776,0.269794721
1.637341153,138.1311269,0.289833822
1.618768328,139.3033854,0.304985337
1.600195503,139.4499177,0.319648094
1.581622678,138.668412,0.329912023
1.562072336,137.4473094,0.334799609
1.545454545,135.9331422,0.339687195
1.528836755,134.1747544,0.339687195
1.508308895,132.2209903,0.339687195
1.484848485,130.1206938,0.339687195
1.461388074,127.6296445,0.339687195
1.437927664,124.8455305,0.339687195
1.414467253,121.8171961,0.339687195
1.392961877,118.5446411,0.345063539
1.374389052,114.9790215,0.369990225
1.356793744,111.1691813,0.390029326
1.34115347,107.261653,0.410068426
1.325513196,103.3541246,0.444770283
1.313782991,99.73966092,0.470185728
1.303030303,96.61363825,0.475073314
1.286412512,94.12258893,0.424731183
1.263929619,92.41304528,0.359726295
1.241446725,91.28963089,0.294721408
1.225806452,90.60581343,0.264907136
1.228739003,90.06852828,0.26001955
1.262952102,89.62893134,0.26001955
1.34115347,89.23817851,0.249755621
1.470185728,88.94511388,0.244868035
1.647116325,88.70089336,0.470185728
1.859237537,88.40782873,1.105571848
2.088954057,88.16360821,1.500977517
2.288367546,87.82169948,1.135386119
2.458455523,87.28441433,0.404692082
2.620723363,86.79597329,0.11485826
2.755620723,86.30753225,0.094819159
2.855327468,85.721403,0.109481916
2.920821114,85.13527375,0.124633431
2.956989247,84.40261218,0.134897361
2.96969697,83.66995062,0.144672532
2.965786901,82.98613316,0.149560117
2.947214076,82.3023157,0.154936461
2.915933529,81.61849824,0.164711632
2.872922776,80.93468078,0.169599218
2.825024438,80.44623974,0.174975562
2.77028348,80.0554869,0.174975562
2.701857283,79.66473407,0.174975562
2.62170088,79.32282534,0.174975562
2.530791789,78.9320725,0.164711632
2.430107527,78.44363146,0.154936461
2.322580645,77.90634631,0.134897361
2.211143695,77.46674938,0.10459433
2.099706745,77.12484065,0.064516129
1.99315738,76.68524371,0.014662757
1.893450635,76.19680266,-0.03030303
1.804496579,76.05027035,-0.060606061
1.72629521,77.759814,-0.070381232
1.666666667,82.98613316,-0.055229717
1.620723363,92.85264222,-0.01026393
1.576735093,105.405577,0.054740958
1.537634409,117.3235385,0.124633431
1.50342131,126.1643213,0.189638319
1.472140762,132.1233021,0.234604106
1.443792766,136.1285186,0.269794721
1.418377322,138.6195679,0.294721408
1.394916911,139.7918264,0.304985337
1.3714565,139.8895146,0.319648094
1.348973607,139.1568531,0.325024438
1.326490714,138.0334387,0.325024438
1.309872923,136.763492,0.325024438
1.296187683,135.2981688,0.325024438
1.279569892,133.5397811,0.319648094
1.262952102,131.4394846,0.314760508
1.246334311,129.0461235,0.309872923
1.22971652,126.4085419,0.309872923
1.215053763,123.4778956,0.309872923
1.202346041,120.1564965,0.325024438
1.189638319,116.6885651,0.349951124
1.177908113,112.9275691,0.369990225
1.167155425,109.0688848,0.399804497
1.157380254,105.1125124,0.430107527
1.145650049,101.2538282,0.450146628
1.136852395,97.73705265,0.439882698
1.126099707,94.9040946,0.394916911
1.106549365,92.85264222,0.319648094
1.083088954,91.4850073,0.264907136
1.065493646,90.60581343,0.249755621
1.068426197,90.16621649,0.249755621
1.107526882,89.92199597,0.249755621
1.194525904,89.82430776,0.234604106
1.337243402,89.67777544,0.264907136
1.531769306,89.48239903,0.585043988
1.764418377,89.28702261,1.265395894
2.016617791,89.04280209,1.500977517
2.23655914,88.70089336,0.890518084
2.426197458,88.11476411,0.254643206
2.610948192,87.47979075,0.079667644
2.768328446,86.79597329,0.074780059
2.88856305,86.06331173,0.099706745
2.972629521,85.28180606,0.109481916
3.024437928,84.5979886,0.124633431
3.049853372,83.91417114,0.129521017
3.054740958,83.23035368,0.134897361
3.04398827,82.59538032,0.144672532
3.020527859,82.05809518,0.144672532
2.985337243,81.56965413,0.149560117
2.938416422,81.03236899,0.154936461
2.885630499,80.59277205,0.154936461
2.824046921,80.15317511,0.154936461
2.747800587,79.76242228,0.149560117
2.657869013,79.22513713,0.139784946
2.557184751,78.73669609,0.124633431
2.448680352,78.29709915,0.099706745
2.336265885,77.80865811,0.069892473
2.2228739,77.32021706,0.024437928
2.11143695,76.78293192,-0.020527859
2.007820137,76.34333498,-0.055229717
1.935483871,76.53871139,-0.090420332
1.887585533,78.78554019,-0.095307918
1.845552297,84.79336502,-0.070381232
1.810361681,95.05062691,-0.015151515
1.778103617,107.3104971,0.049853372
1.750733138,118.3492647,0.11485826
1.728250244,126.5550742,0.169599218
1.710654936,132.1721462,0.214565005
1.69599218,136.1285186,0.244868035
1.68230694,138.5707238,0.264907136
1.668621701,139.6941382,0.280058651
1.653958944,139.59645,0.284946237
1.637341153,138.8149443,0.289833822
1.617790811,137.4961535,0.294721408
1.597262952,135.8842981,0.294721408
1.579667644,133.979378,0.284946237
1.563049853,131.8790815,0.284946237
1.543499511,129.5345645,0.284946237
1.522971652,127.1412034,0.284946237
1.50342131,124.3570895,0.284946237
1.486803519,121.2799109,0.289833822
1.471163245,117.8608236,0.309872923
1.457478006,114.2463599,0.339687195
1.444770283,110.2899874,0.359726295
1.433040078,106.2847709,0.38514174
1.42228739,102.3772426,0.414956012
1.409579668,98.66509063,0.430107527
1.397849462,95.53906796,0.404692082
1.386119257,93.24339506,0.339687195
1.366568915,91.68038372,0.264907136
1.346041056,90.60581343,0.214565005
1.332355816,89.87315186,0.199902248
1.336265885,89.28702261,0.199902248
1.372434018,88.99395798,0.199902248
1.449657869,88.79858157,0.189638319
1.571847507,88.70089336,0.284946237
1.735092864,88.55436105,0.745356794
1.928641251,88.31014052,1.340664712
2.134897361,87.87054359,1.405669599
2.338220919,87.28441433,0.490224829
2.502443793,86.69828508,0.054740958
2.630498534,86.25868815,-0.000488759
2.744868035,85.81909121,0.019550342
2.833822092,85.37949427,0.024437928
2.894428152,84.69567681,0.029814272
2.928641251,83.91417114,0.029814272
2.941348974,83.13266547,0.029814272
2.938416422,82.3511598,0.034701857
2.921798631,81.66734234,0.039589443
2.893450635,80.98352488,0.044477028
2.855327468,80.49508384,0.044477028
2.808406647,80.0066428,0.044477028
2.758553275,79.56704586,0.044477028
2.703812317,79.12744892,0.044477028
2.638318671,78.59016377,0.034701857
2.563049853,78.05287863,0.024437928
2.479960899,77.32021706,0.009775171
2.392961877,76.53871139,-0.015151515
2.302052786,75.80604983,-0.050342131
2.211143695,75.21992058,-0.090420332
2.123167155,74.68263543,-0.130498534
2.042033236,74.24303849,-0.16568915
1.96969697,74.53610312,-0.18572825
1.908113392,77.17368475,-0.18572825
1.857282502,83.86532704,-0.145650049
1.820136852,94.80640639,-0.085532747
1.791788856,107.3104971,-0.020527859
1.765395894,118.0562,0.034701857
1.741935484,125.6758803,0.074780059
1.721407625,130.7556671,0.10459433
1.701857283,134.0770662,0.129521017
1.68230694,136.0796745,0.149560117
1.661779081,136.763492,0.164711632
1.641251222,136.3727391,0.174975562
1.619745846,135.2493247,0.174975562
1.598240469,133.8816898,0.174975562
1.57771261,132.4163667,0.174975562
1.560117302,130.8533553,0.169599218
1.545454545,128.9972794,0.169599218
1.527859238,126.7992947,0.169599218
1.51026393,124.3570895,0.169599218
1.493646139,121.5729755,0.169599218
1.478983382,118.2515764,0.184750733
1.465298143,114.5394245,0.209677419
1.453567937,110.8272726,0.22971652
1.442815249,106.9685884,0.254643206
1.433040078,103.1099041,0.294721408
1.42228739,99.30006399,0.309872923
1.409579668,95.68560027,0.289833822
1.394916911,92.5595776,0.22971652
1.382209189,90.16621649,0.159824047
1.369501466,88.55436105,0.119745846
1.353861193,87.47979075,0.109481916
1.345063539,86.8448174,0.109481916
1.35483871,86.55175277,0.109481916
1.396871945,86.55175277,0.099706745
1.480938416,86.69828508,0.139784946
1.612903226,86.9425056,0.490224829
1.786901271,87.04019381,1.095307918
1.990224829,86.9425056,1.230694037
2.206256109,86.60059687,0.479960899
2.416422287,86.06331173,0.009775171
2.58455523,85.47718248,-0.050342131
2.714565005,84.79336502,-0.020527859
2.827956989,84.15839166,0.004398827
2.913978495,83.57226241,0.014662757
2.970674487,82.83960085,0.029814272
3.001955034,82.05809518,0.039589443
3.013685239,81.1300572,0.044477028
3.010752688,80.29970742,0.049853372
2.996089932,79.66473407,0.059628543
2.971652004,79.22513713,0.069892473
2.937438905,79.02976071,0.079667644
2.893450635,78.98091661,0.08455523
2.846529814,78.8832284,0.089931574
2.793743891,78.54131967,0.094819159
2.728250244,78.05287863,0.089931574
2.65200391,77.41790527,0.079667644
2.565982405,76.73408781,0.054740958
2.474095797,76.19680266,0.019550342
2.37829912,75.65951752,-0.015151515
2.283479961,75.17107648,-0.055229717
2.19257087,74.78032364,-0.090420332
2.108504399,74.78032364,-0.110459433
2.034213099,76.29449087,-0.115347019
1.970674487,81.2277454,-0.085532747
1.91886608,90.65465753,-0.035190616
1.880742913,103.1099041,0.034701857
1.853372434,114.9790215,0.089931574
1.830889541,123.8198043,0.139784946
1.813294233,129.6322527,0.189638319
1.798631476,133.2955606,0.224828935
1.786901271,135.6400776,0.249755621
1.776148583,136.6169596,0.269794721
1.765395894,136.4215832,0.280058651
1.752688172,135.3470129,0.284946237
1.738025415,133.7840016,0.289833822
1.720430108,131.9767697,0.294721408
1.701857283,130.1206938,0.294721408
1.685239492,127.9227091,0.294721408
1.670576735,125.2851275,0.294721408
1.652981427,122.256793,0.294721408
1.635386119,118.984238,0.294721408
1.617790811,115.7605271,0.300097752
1.603128055,112.3902839,0.319648094
1.590420332,108.8735084,0.349951124
1.580645161,105.2590447,0.369990225
1.572825024,101.4980487,0.399804497
1.565982405,97.88358496,0.430107527
1.558162268,94.56218587,0.444770283
1.548387097,91.87576014,0.424731183
1.535679374,89.97084007,0.359726295
1.523949169,89.04280209,0.289833822
1.512218964,88.74973746,0.254643206
1.500488759,88.70089336,0.254643206
1.501466276,88.40782873,0.26001955
1.525904203,87.91938769,0.26001955
1.585532747,87.28441433,0.254643206
1.68914956,86.74712919,0.339687195
1.834799609,86.25868815,0.800097752
2.013685239,85.86793531,1.420821114
2.211143695,85.67255889,1.500977517
2.407624633,85.42833837,0.630009775
2.587487781,84.98874143,0.189638319
2.723362659,84.35376808,0.124633431
2.823069404,83.71879472,0.144672532
2.904203324,83.13266547,0.159824047
2.961876833,82.3511598,0.169599218
2.997067449,81.37427772,0.184750733
3.012707722,80.44623974,0.195014663
3.012707722,79.66473407,0.204789834
3.000977517,79.37166944,0.214565005
2.978494624,79.42051355,0.219941349
2.944281525,79.56704586,0.224828935
2.900293255,79.61588996,0.22971652
2.84457478,79.42051355,0.234604106
2.7771261,79.02976071,0.234604106
2.709677419,78.59016377,0.22971652
2.638318671,78.19941094,0.219941349
2.554252199,78.05287863,0.204789834
2.461388074,77.85750221,0.179863148
2.364613881,76.92946423,0.139784946
2.267839687,74.87801185,0.094819159
2.174975562,72.19158611,0.049853372
2.090909091,70.48204247,0.009775171
2.017595308,71.50776865,-0.01026393
1.95601173,76.48986729,-0.015151515
1.906158358,85.91677942,0.019550342
1.865102639,98.66509063,0.069892473
1.833822092,111.5599342,0.139784946
1.809384164,121.1822227,0.204789834
1.785923754,126.7992947,0.254643206
1.764418377,129.9253174,0.289833822
1.743890518,132.1233021,0.314760508
1.723362659,134.0770662,0.334799609
1.701857283,135.3470129,0.349951124
1.679374389,135.9819863,0.35483871
1.653958944,135.9331422,0.359726295
1.626588465,135.3470129,0.359726295
1.599217986,134.1747544,0.359726295
1.572825024,132.1233021,0.359726295
1.551319648,129.290344,0.35483871
1.539589443,125.9201008,0.349951124
1.535679374,122.4521694,0.349951124
1.539589443,119.0330821,0.345063539
1.549364614,115.9070594,0.345063539
1.56402737,112.9764132,0.365102639
1.579667644,109.9480787,0.394916911
1.594330401,106.5289914,0.410068426
1.604105572,102.8656836,0.434995112
1.607038123,99.10468757,0.470185728
1.601173021,95.73444437,0.484848485
1.58455523,93.04801864,0.464809384
1.556207234,91.09425447,0.399804497
1.52688172,89.82430776,0.329912023
1.49657869,88.94511388,0.280058651
1.46627566,88.35898463,0.269794721
1.451612903,87.96823179,0.269794721
1.469208211,87.82169948,0.264907136
1.53372434,87.62632306,0.26001955
1.650048876,87.43094665,0.334799609
1.81427175,87.18672613,0.77028348
2.009775171,86.8448174,1.420821114
2.217008798,86.60059687,1.500977517
2.416422287,86.30753225,0.680351906
2.592375367,85.86793531,0.189638319
2.73313783,85.28180606,0.099706745
2.826979472,84.5979886,0.109481916
2.884652981,83.91417114,0.129521017
2.922776149,83.23035368,0.134897361
2.941348974,82.49769212,0.144672532
2.942326491,81.66734234,0.154936461
2.930596285,80.98352488,0.159824047
2.908113392,80.29970742,0.164711632
2.862170088,79.81126638,0.169599218
2.813294233,79.42051355,0.174975562
2.772238514,79.12744892,0.174975562
2.717497556,78.8832284,0.169599218
2.650048876,78.59016377,0.169599218
2.580645161,78.24825504,0.164711632
2.508308895,77.759814,0.154936461
2.423264907,77.12484065,0.139784946
2.330400782,76.53871139,0.11485826
2.234604106,76.05027035,0.079667644
2.140762463,75.61067341,0.034701857
2.05083089,75.17107648,-0.01026393
1.96969697,74.78032364,-0.050342131
1.898338221,75.21992058,-0.070381232
1.836754643,77.90634631,-0.075268817
1.785923754,84.74452091,-0.04056696
1.745845552,95.53906796,0.014662757
1.712609971,107.750094,0.079667644
1.68914956,118.2515764,0.139784946
1.671554252,125.6758803,0.195014663
1.653958944,130.6579789,0.234604106
1.636363636,134.0770662,0.26001955
1.550342131,136.1285186,0.280058651
1.42913001,136.8611802,0.294721408
1.356793744,136.6169596,0.300097752
1.307917889,135.6400776,0.304985337
1.268817204,134.2235985,0.309872923
1.234604106,132.6117431,0.309872923
1.203323558,130.7556671,0.304985337
1.173020528,128.5088383,0.304985337
1.149560117,126.0666331,0.304985337
1.130987292,123.2825192,0.300097752
1.108504399,120.3518729,0.294721408
1.086021505,117.1770061,0.294721408
1.065493646,113.6602306,0.309872923
1.046920821,109.9969228,0.339687195
1.029325513,106.1382386,0.365102639
1.014662757,102.1818661,0.38514174
1.001955034,98.372026,0.419843597
0.988269795,95.00178281,0.434995112
0.972629521,92.31535707,0.414956012
0.954056696,90.3127488,0.365102639
0.933528837,88.99395798,0.289833822
0.919843597,88.11476411,0.23998045
0.916911046,87.67516717,0.224828935
0.928641251,87.43094665,0.224828935
0.972629521,87.28441433,0.219941349
1.062561095,87.13788202,0.209677419
1.204301075,86.9425056,0.269794721
1.393939394,86.69828508,0.660312805
1.618768328,86.35637635,1.30058651
1.860215054,86.11215583,1.440860215
2.097751711,85.81909121,0.64516129
2.311827957,85.47718248,0.144672532
2.48973607,84.98874143,0.059628543
2.61485826,84.35376808,0.069892473
2.698924731,83.62110651,0.08455523
2.762463343,82.74191264,0.099706745
2.801564027,81.81387466,0.109481916
2.819159335,80.98352488,0.124633431
2.819159335,80.44623974,0.129521017
2.803519062,80.0066428,0.139784946
2.774193548,79.56704586,0.144672532
2.732160313,79.02976071,0.149560117
2.678396872,78.54131967,0.149560117
2.613880743,78.00403452,0.149560117
2.536656891,77.41790527,0.149560117
2.447702835,76.88062012,0.144672532
2.360703812,76.34333498,0.134897361
2.271749756,75.90373804,0.119745846
2.169110459,75.61067341,0.094819159
2.059628543,75.36645289,0.059628543
1.950146628,75.07338827,0.019550342
1.845552297,74.53610312,-0.025415445
1.748778104,73.99881797,-0.070381232
1.663734115,74.04766208,-0.100195503
1.590420332,76.09911446,-0.100195503
1.528836755,81.91156286,-0.085532747
1.476050831,91.87576014,-0.04056696
1.432062561,103.8425657,0.019550342
1.399804497,114.7348009,0.074780059
1.374389052,122.745234,0.119745846
1.34799609,128.1669296,0.154936461
1.324535679,131.7813933,0.179863148
1.30400782,134.0770662,0.195014663
1.289345064,135.0539483,0.199902248
1.28054741,134.907416,0.199902248
1.279569892,133.979378,0.199902248
1.284457478,132.6117431,0.199902248
1.293255132,130.9998877,0.199902248
1.30400782,128.9972794,0.199902248
1.313782991,126.7504506,0.189638319
1.321603128,124.1617131,0.184750733
1.328445748,121.3775991,0.184750733
1.33431085,118.3004205,0.189638319
1.33431085,115.0767097,0.189638319
1.330400782,111.5110901,0.204789834
1.323558162,107.7012499,0.224828935
1.313782991,103.7448775,0.244868035
1.303030303,99.73966092,0.269794721
1.290322581,96.0763531,0.300097752
1.275659824,92.85264222,0.319648094
1.258064516,90.3615929,0.309872923
1.237536657,88.40782873,0.26001955
1.214076246,87.04019381,0.189638319
1.196480938,86.11215583,0.139784946
1.187683284,85.42833837,0.119745846
1.191593353,85.03758554,0.119745846
1.223851417,84.79336502,0.11485826
1.299120235,84.5979886,0.10459433
1.425219941,84.40261218,0.134897361
1.599217986,84.15839166,0.450146628
1.812316716,83.91417114,1.045454545
2.047898338,83.57226241,1.205278592
2.283479961,83.13266547,0.509775171
2.501466276,82.69306853,0.024437928
2.686217009,82.10693928,-0.055229717
2.817204301,81.47196593,-0.035190616
2.905180841,80.88583668,-0.015151515
2.971652004,80.25086332,0.004398827
3.013685239,79.61588996,0.019550342
3.031280547,78.98091661,0.029814272
3.03030303,78.34594325,0.039589443
3.013685239,77.80865811,0.044477028
2.982404692,77.36906117,0.044477028
2.939393939,76.92946423,0.044477028
2.884652981,76.6363996,0.054740958
2.818181818,76.29449087,0.054740958
2.715542522,76.00142625,0.059628543
2.61485826,75.65951752,0.059628543
2.548387097,75.31760879,0.054740958
2.471163245,74.78032364,0.044477028
